"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
31,84,2022-03-31 10:25:37,2022-03-31 10:26:06,2,179,1,"1-1",6563.71117127531,1549.56109771092,1.2893058340468,6683.59304107361,1628.99572307571,2.81009925731073,"1","1",112,"ant_31","ant_84","31_84",2022-03-31 10:25:37,2022-03-31 10:26:06,1648722337.055,1648722366.556,2,179,29.6676665941874,94,"ant_31","ant_84",1,"whole_experiment","c15"
70,82,2022-03-31 10:25:36,2022-03-31 10:27:20,1,620,1,"1-1",6394.98544487056,3501.59916895809,-0.0964399130373202,6586.44554270669,3459.35055307866,2.91959888205498,"1","1",411,"ant_70","ant_82","70_82",2022-03-31 10:25:36,2022-03-31 10:27:20,1648722336.888,1648722440.055,1,620,103.33366672198,313,"ant_82","ant_70",1,"whole_experiment","c15"
1,70,2022-03-31 10:27:24,2022-03-31 10:29:11,645,1287,1,"1-1",6646.5399867801,3234.40503344165,2.71373327324015,6371.3976121988,3448.02081036397,-0.276606079792431,"1","1",612,"ant_1","ant_70","1_70",2022-03-31 10:27:24,2022-03-31 10:29:11,1648722444.222,1648722551.223,645,1287,107.167666832606,650,"ant_1","ant_70",1,"whole_experiment","c15"
1,69,2022-03-31 10:28:57,2022-03-31 10:29:11,1207,1289,1,"1-1",6637.89830271655,3224.22273915992,2.435056609344,6544.85354626988,3500.31030428409,-2.30547987209062,"1","1",83,"ant_1","ant_69","1_69",2022-03-31 10:28:57,2022-03-31 10:29:11,1648722537.889,1648722551.556,1207,1289,13.8336667219798,651,"ant_1","ant_69",1,"whole_experiment","c15"
69,70,2022-03-31 10:28:51,2022-03-31 10:29:12,1166,1292,1,"1-1",6554.93576792169,3501.82120658595,-2.59586605261249,6370.84401063303,3464.69501700867,-0.108371231003855,"1","1",82,"ant_69","ant_70","69_70",2022-03-31 10:28:51,2022-03-31 10:29:12,1648722531.056,1648722552.056,1166,1292,21.1666666666667,654,"ant_69","ant_70",1,"whole_experiment","c15"
95,127,2022-03-31 10:29:19,2022-03-31 10:29:36,1339,1439,1,"1-1",5948.71303160986,3025.25109796811,-2.85919303510563,5781.43527421397,3025.02722134188,-0.572145509526188,"1","1",48,"ant_95","ant_127","95_127",2022-03-31 10:29:19,2022-03-31 10:29:36,1648722559.889,1648722576.556,1339,1439,16.8336667219798,733,"ant_127","ant_95",1,"whole_experiment","c15"
65,102,2022-03-31 10:30:10,2022-03-31 10:30:35,1643,1790,1,"1-1",6944.27378731799,3629.80972812926,2.89334105898045,6768.80717859206,3724.09690957501,-1.02602145009989,"1","1",10,"ant_65","ant_102","65_102",2022-03-31 10:30:10,2022-03-31 10:30:35,1648722610.557,1648722635.056,1643,1790,24.6656667391459,902,"ant_65","ant_102",1,"whole_experiment","c15"
15,91,2022-03-31 10:31:25,2022-03-31 10:31:47,2092,2225,1,"1-1",7317.43497293736,2006.01773022098,-2.54330326645964,7184.95301230608,1858.61148544229,0.906072816200859,"1","1",126,"ant_15","ant_91","15_91",2022-03-31 10:31:25,2022-03-31 10:31:47,1648722685.39,1648722707.557,2092,2225,22.3336664835612,1088,"ant_15","ant_91",1,"whole_experiment","c15"
104,133,2022-03-31 10:32:09,2022-03-31 10:32:13,2356,2381,1,"1-1",5139.50911301674,2915.52608192342,1.46895572112797,5167.99276534565,3108.14619492862,-1.16170163031173,"1","1",11,"ant_104","ant_133","104_133",2022-03-31 10:32:09,2022-03-31 10:32:13,1648722729.39,1648722733.557,2356,2381,4.3336664835612,1171,"ant_104","ant_133",1,"whole_experiment","c15"
5,47,2022-03-31 10:32:21,2022-03-31 10:32:37,2428,2522,1,"1-1",7120.91127053437,3904.35232823675,-0.822501460050111,7201.05551106088,3732.60145921302,1.38453628245642,"1","1",36,"ant_5","ant_47","5_47",2022-03-31 10:32:21,2022-03-31 10:32:37,1648722741.39,1648722757.057,2428,2522,15.8336664835612,1243,"ant_5","ant_47",1,"whole_experiment","c15"
61,81,2022-03-31 10:33:02,2022-03-31 10:33:27,2672,2825,1,"1-1",5617.21511698473,3423.66342936126,-1.63679016067803,5634.86894951508,3238.05166515334,1.56213310141302,"1","1",146,"ant_61","ant_81","61_81",2022-03-31 10:33:02,2022-03-31 10:33:27,1648722782.057,1648722807.557,2672,2825,25.6666666666667,1344,"ant_81","ant_61",1,"whole_experiment","c15"
81,95,2022-03-31 10:33:56,2022-03-31 10:34:11,2999,3088,1,"1-1",5772.99673824529,3099.87087810787,-0.566876752850516,5949.10172572415,3032.77833961005,-3.03146931494268,"1","1",88,"ant_81","ant_95","81_95",2022-03-31 10:33:56,2022-03-31 10:34:11,1648722836.558,1648722851.391,2999,3088,14.9996666113536,1496,"ant_95","ant_81",1,"whole_experiment","c15"
16,53,2022-03-31 10:33:56,2022-03-31 10:34:13,2999,3098,1,"1-1",6647.57801549253,2115.55872799751,-1.9051493394521,6491.54935722428,2030.1761602879,0.180570373591783,"1","1",99,"ant_16","ant_53","16_53",2022-03-31 10:33:56,2022-03-31 10:34:13,1648722836.558,1648722853.057,2999,3098,16.6656665007273,1499,"ant_16","ant_53",1,"whole_experiment","c15"
24,82,2022-03-31 10:34:13,2022-03-31 10:34:26,3101,3179,1,"1-1",4993.82376219871,2803.98499461982,1.5349718139795,4998.19403901229,3009.39332728382,-1.91105857035277,"1","1",77,"ant_24","ant_82","24_82",2022-03-31 10:34:13,2022-03-31 10:34:26,1648722853.558,1648722866.558,3101,3179,13.1666666666667,1543,"ant_24","ant_82",1,"whole_experiment","c15"
45,126,2022-03-31 10:33:45,2022-03-31 10:34:27,2930,3186,1,"1-1",5327.03267056984,1840.00205402249,3.03315952300721,5138.14131644162,1883.37990086761,-0.46961874184665,"1","1",242,"ant_45","ant_126","45_126",2022-03-31 10:33:45,2022-03-31 10:34:27,1648722825.057,1648722867.724,2930,3186,42.8336667219798,1548,"ant_45","ant_126",1,"whole_experiment","c15"
14,42,2022-03-31 10:34:11,2022-03-31 10:34:28,3090,3188,1,"1-1",5540.56452454654,2693.921596561,0.215101207294084,5742.84618144405,2729.90393760957,-2.9394809426509,"1","1",98,"ant_14","ant_42","14_42",2022-03-31 10:34:11,2022-03-31 10:34:28,1648722851.724,1648722868.057,3090,3188,16.4996666113536,1550,"ant_42","ant_14",1,"whole_experiment","c15"
122,126,2022-03-31 10:34:43,2022-03-31 10:34:49,3280,3315,1,"1-1",5630.70242466791,1853.43457990889,-0.265539188312574,5801.25830517655,1782.75599926361,2.38103606464582,"1","1",36,"ant_122","ant_126","122_126",2022-03-31 10:34:43,2022-03-31 10:34:49,1648722883.391,1648722889.225,3280,3315,6.00066653887431,1614,"ant_122","ant_126",1,"whole_experiment","c15"
78,104,2022-03-31 10:36:12,2022-03-31 10:36:19,3813,3855,1,"1-1",5762.6343199442,2823.53565825743,1.62692212980795,5703.7255993828,3017.60411060435,-0.794205207089744,"1","1",38,"ant_78","ant_104","78_104",2022-03-31 10:36:12,2022-03-31 10:36:19,1648722972.224,1648722979.225,3813,3855,7.16766659418742,1884,"ant_78","ant_104",1,"whole_experiment","c15"
19,92,2022-03-31 10:37:58,2022-03-31 10:38:12,4451,4533,1,"1-1",6023.03624614774,3357.51539307939,-2.01509345244088,5901.51762266996,3209.12383136326,0.326248070933042,"1","1",50,"ant_19","ant_92","19_92",2022-03-31 10:37:58,2022-03-31 10:38:12,1648723078.558,1648723092.226,4451,4533,13.8346666495005,2191,"ant_92","ant_19",1,"whole_experiment","c15"
105,117,2022-03-31 10:37:58,2022-03-31 10:38:31,4451,4651,1,"1-1",6912.13018713219,1836.51125262583,-2.02753223555366,6785.17850394642,1699.69692830407,0.983782109466825,"1","1",105,"ant_105","ant_117","105_117",2022-03-31 10:37:58,2022-03-31 10:38:31,1648723078.558,1648723111.892,4451,4651,33.5006665388743,2240,"ant_117","ant_105",1,"whole_experiment","c15"
3,104,2022-03-31 10:38:16,2022-03-31 10:38:39,4559,4696,1,"1-1",5676.59033499305,2603.19883674036,1.3613588368195,5717.03144565371,2803.90858367621,-1.59266415006819,"1","1",138,"ant_3","ant_104","3_104",2022-03-31 10:38:16,2022-03-31 10:38:39,1648723096.559,1648723119.392,4559,4696,22.9996666113536,2261,"ant_3","ant_104",1,"whole_experiment","c15"
19,92,2022-03-31 10:38:49,2022-03-31 10:39:15,4754,4915,1,"1-1",6038.96112397885,3340.12823476126,-2.19809341579558,5920.94743198765,3194.68360871017,0.347274976387772,"1","1",76,"ant_19","ant_92","19_92",2022-03-31 10:38:49,2022-03-31 10:39:15,1648723129.058,1648723155.892,4754,4915,27.0006665388743,2366,"ant_19","ant_92",1,"whole_experiment","c15"
2,19,2022-03-31 10:38:48,2022-03-31 10:39:16,4752,4919,1,"1-1",6050.48178583563,3209.04447057357,1.41912258951795,6040.10704336932,3340.36886413841,-2.21284510428155,"1","1",81,"ant_2","ant_19","2_19",2022-03-31 10:38:48,2022-03-31 10:39:16,1648723128.725,1648723156.559,4752,4919,28.0006667772929,2368,"ant_2","ant_19",1,"whole_experiment","c15"
63,71,2022-03-31 10:39:09,2022-03-31 10:39:23,4876,4962,1,"1-1",5543.14868416917,2306.42771348957,-1.13864920875843,5644.68894765485,2166.00959191227,2.41373987708142,"1","1",82,"ant_63","ant_71","63_71",2022-03-31 10:39:09,2022-03-31 10:39:23,1648723149.392,1648723163.725,4876,4962,14.4996666113536,2391,"ant_63","ant_71",1,"whole_experiment","c15"
81,103,2022-03-31 10:38:24,2022-03-31 10:39:45,4607,5095,1,"1-1",6430.90266771557,3545.3599858454,3.11857682373747,6287.415090728,3587.02614781375,-0.4712796212283,"1","1",489,"ant_81","ant_103","81_103",2022-03-31 10:38:24,2022-03-31 10:39:45,1648723104.558,1648723185.892,4607,5095,81.5006665388743,2463,"ant_81","ant_103",1,"whole_experiment","c15"
47,126,2022-03-31 10:44:03,2022-03-31 10:44:13,6641,6700,1,"1-1",6671.46271289984,4034.48395291759,0.264439181863109,6808.57652667722,4169.50357893017,-2.13716373161345,"1","1",57,"ant_47","ant_126","47_126",2022-03-31 10:44:03,2022-03-31 10:44:13,1648723443.56,1648723453.393,6641,6700,9.99966661135356,3139,"ant_126","ant_47",1,"whole_experiment","c15"
