"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
53,88,2022-04-06 10:18:04,2022-04-06 10:19:57,5821,6498,1,"1-1",7095.26310394658,2826.87560892995,0.275975938281308,7276.74990375737,2911.55174070995,-2.32530095638478,"1","1",641,"ant_53","ant_88","53_88",2022-04-06 10:18:04,2022-04-06 10:19:57,1649240284.255,1649240397.089,5821,6498,113.000666538874,657,"ant_88","ant_53",1,"whole_experiment","c18"
18,23,2022-04-06 10:18:29,2022-04-06 10:20:47,5972,6801,1,"1-1",6552.86006140725,2177.3702138404,2.76230133894081,6353.73952383465,2205.78782784509,-0.0295091716285632,"1","1",827,"ant_18","ant_23","18_23",2022-04-06 10:18:29,2022-04-06 10:20:47,1649240309.422,1649240447.589,5972,6801,138.33366672198,680,"ant_18","ant_23",1,"whole_experiment","c18"
21,109,2022-04-06 10:20:55,2022-04-06 10:21:24,6846,7022,1,"1-1",6735.37789215554,1669.94819356801,-2.53776379032998,6700.11919354461,1530.2247510562,2.43294351926489,"1","1",121,"ant_21","ant_109","21_109",2022-04-06 10:20:55,2022-04-06 10:21:24,1649240455.089,1649240484.423,6846,7022,29.5006667772929,704,"ant_109","ant_21",1,"whole_experiment","c18"
23,53,2022-04-06 10:20:48,2022-04-06 10:21:27,6804,7041,1,"1-1",6356.20546774228,2204.00074402274,0.0215665121828517,6533.93638933181,2285.91885094029,-2.09119320529104,"1","1",79,"ant_23","ant_53","23_53",2022-04-06 10:20:48,2022-04-06 10:21:27,1649240448.089,1649240487.589,6804,7041,39.6666666666667,706,"ant_53","ant_23",1,"whole_experiment","c18"
59,63,2022-04-06 10:21:51,2022-04-06 10:23:08,7184,7645,1,"1-1",6244.04367357882,1721.35916373986,-1.84277269894593,6175.85777724659,1543.64098191507,1.41838194204868,"1","1",462,"ant_59","ant_63","59_63",2022-04-06 10:21:51,2022-04-06 10:23:08,1649240511.423,1649240588.256,7184,7645,76.9996666113536,767,"ant_59","ant_63",1,"whole_experiment","c18"
53,54,2022-04-06 10:22:58,2022-04-06 10:23:47,7586,7883,1,"1-1",6877.33734224521,3443.55026671516,-0.66026442868714,6904.23359222019,3256.89944407151,1.27244464120178,"1","1",230,"ant_53","ant_54","53_54",2022-04-06 10:22:58,2022-04-06 10:23:47,1649240578.424,1649240627.924,7586,7883,49.6666666666667,807,"ant_53","ant_54",1,"whole_experiment","c18"
26,39,2022-04-06 10:24:17,2022-04-06 10:24:22,8058,8091,1,"1-1",7273.93152534134,1935.83449639753,-2.54576074391431,7233.86583179745,1754.45879711136,1.9010432436545,"1","1",20,"ant_26","ant_39","26_39",2022-04-06 10:24:17,2022-04-06 10:24:22,1649240657.09,1649240662.59,8058,8091,5.66666666666667,829,"ant_26","ant_39",1,"whole_experiment","c18"
23,41,2022-04-06 10:24:25,2022-04-06 10:24:54,8108,8281,1,"1-1",6381.51324210104,2177.41161264658,0.67165457517022,6494.65376005812,2349.83645198272,-1.95313403637936,"1","1",164,"ant_23","ant_41","23_41",2022-04-06 10:24:25,2022-04-06 10:24:54,1649240665.423,1649240694.257,8108,8281,29.0006665388743,849,"ant_41","ant_23",1,"whole_experiment","c18"
4,76,2022-04-06 10:24:14,2022-04-06 10:24:57,8045,8298,1,"1-1",7581.03948527185,2803.29634150498,1.85223001225299,7499.63582567017,2972.79545652825,-1.08641001977764,"1","1",252,"ant_4","ant_76","4_76",2022-04-06 10:24:14,2022-04-06 10:24:57,1649240654.923,1649240697.091,8045,8298,42.3346666495005,853,"ant_4","ant_76",1,"whole_experiment","c18"
37,100,2022-04-06 10:25:49,2022-04-06 10:27:51,8611,9345,1,"1-1",6011.32714908578,2251.78565051734,-0.0976233079900108,6179.28780484368,2158.56271910761,2.47633741896421,"1","1",721,"ant_37","ant_100","37_100",2022-04-06 10:25:49,2022-04-06 10:27:51,1649240749.257,1649240871.591,8611,9345,122.500666777293,958,"ant_100","ant_37",1,"whole_experiment","c18"
29,58,2022-04-06 10:27:02,2022-04-06 10:28:10,9049,9461,1,"1-1",5573.32091334211,2680.10442905452,-1.49886918784578,5569.06083135277,2489.388714612,1.53100475003893,"1","1",411,"ant_29","ant_58","29_58",2022-04-06 10:27:02,2022-04-06 10:28:10,1649240822.258,1649240890.924,9049,9461,68.832666794459,969,"ant_58","ant_29",1,"whole_experiment","c18"
37,44,2022-04-06 10:28:07,2022-04-06 10:28:51,9442,9703,1,"1-1",6143.59081239925,1882.23016280861,-2.3892448841678,5970.53120551297,1876.84961526806,-0.811224881782965,"1","1",260,"ant_37","ant_44","37_44",2022-04-06 10:28:07,2022-04-06 10:28:51,1649240887.758,1649240931.258,9442,9703,43.6666666666667,987,"ant_37","ant_44",1,"whole_experiment","c18"
53,91,2022-04-06 10:29:47,2022-04-06 10:31:50,10040,10779,1,"1-1",6856.96284065373,2962.89379974579,-1.63593586880009,6824.47251787455,2764.60849328311,1.41682576629915,"1","1",430,"ant_53","ant_91","53_91",2022-04-06 10:29:47,2022-04-06 10:31:50,1649240987.425,1649241110.592,10040,10779,123.33366672198,1051,"ant_53","ant_91",1,"whole_experiment","c18"
5,23,2022-04-06 10:32:59,2022-04-06 10:33:01,11192,11206,1,"1-1",7137.80749084737,1468.85167595845,-2.06048468417615,6972.45044300021,1344.4263617775,0.449523504111486,"1","1",14,"ant_5","ant_23","5_23",2022-04-06 10:32:59,2022-04-06 10:33:01,1649241179.426,1649241181.759,11192,11206,2.49966661135356,1098,"ant_23","ant_5",1,"whole_experiment","c18"
12,27,2022-04-06 10:33:12,2022-04-06 10:33:53,11269,11515,1,"1-1",6131.65568258935,1573.63707836915,-2.58278603333277,5976.09159399748,1446.12490953694,0.87615131447548,"1","1",234,"ant_12","ant_27","12_27",2022-04-06 10:33:12,2022-04-06 10:33:53,1649241192.259,1649241233.259,11269,11515,41.1666666666667,1134,"ant_27","ant_12",1,"whole_experiment","c18"
97,112,2022-04-06 10:27:24,2022-04-06 10:34:15,9183,11651,1,"1-1",5462.98477139729,1701.20276580633,-0.269669373319454,5641.61545243054,1632.62321022182,2.59317039452356,"1","1",1916,"ant_97","ant_112","97_112",2022-04-06 10:27:24,2022-04-06 10:34:15,1649240844.591,1649241255.926,9183,11651,411.501666704814,1158,"ant_112","ant_97",1,"whole_experiment","c18"
62,91,2022-04-06 10:33:10,2022-04-06 10:35:13,11259,11997,1,"1-1",7507.69390453796,3148.04287821852,-2.28469650639012,7348.62349170677,3027.25583063716,0.717639108155556,"1","1",714,"ant_62","ant_91","62_91",2022-04-06 10:33:10,2022-04-06 10:35:13,1649241190.593,1649241313.593,11259,11997,123.166666666667,1191,"ant_62","ant_91",1,"whole_experiment","c18"
70,80,2022-04-06 10:35:32,2022-04-06 10:36:27,12108,12443,1,"1-1",6666.04374579266,3490.54465927256,-0.339083108662087,6748.97319645417,3342.06300873677,1.66323230410059,"1","1",330,"ant_70","ant_80","70_80",2022-04-06 10:35:32,2022-04-06 10:36:27,1649241332.093,1649241387.927,12108,12443,56.0006667772929,1225,"ant_80","ant_70",1,"whole_experiment","c18"
39,94,2022-04-06 10:36:36,2022-04-06 10:37:11,12497,12706,1,"1-1",7528.85096445064,2421.00892198568,1.77470117867857,7445.38135143524,2591.45933046509,-0.486101343858241,"1","1",208,"ant_39","ant_94","39_94",2022-04-06 10:36:36,2022-04-06 10:37:11,1649241396.927,1649241431.76,12497,12706,34.9996666113536,1253,"ant_94","ant_39",1,"whole_experiment","c18"
39,94,2022-04-06 10:37:55,2022-04-06 10:38:07,12967,13038,1,"1-1",7476.93952445894,2692.94796509287,1.63369181606989,7530.67281036272,2877.7195444985,-2.04184452043866,"1","1",72,"ant_39","ant_94","39_94",2022-04-06 10:37:55,2022-04-06 10:38:07,1649241475.26,1649241487.094,12967,13038,12.0006667772929,1286,"ant_39","ant_94",1,"whole_experiment","c18"
30,85,2022-04-06 10:38:07,2022-04-06 10:38:12,13039,13071,1,"1-1",5443.10035279083,2398.52927914286,2.28715835901317,5306.8917071697,2551.41954534747,-1.07971008953296,"1","1",33,"ant_30","ant_85","30_85",2022-04-06 10:38:07,2022-04-06 10:38:12,1649241487.26,1649241492.594,13039,13071,5.50066677729289,1290,"ant_85","ant_30",1,"whole_experiment","c18"
93,96,2022-04-06 10:41:29,2022-04-06 10:41:47,14255,14360,1,"1-1",642.689361548846,3924.99125870225,1.09135154276269,754.781288220438,4062.15452023237,-1.82688780278108,"2","2",106,"ant_93","ant_96","93_96",2022-04-06 10:41:29,2022-04-06 10:41:47,1649241689.928,1649241707.428,14255,14360,17.6666666666667,1393,"ant_93","ant_96",1,"whole_experiment","c18"
22,110,2022-04-06 10:41:39,2022-04-06 10:42:28,14311,14604,1,"1-1",6039.48761027004,2431.49339681227,-2.58957822856345,5864.1164002986,2382.00289012138,-0.246286093298615,"1","1",293,"ant_22","ant_110","22_110",2022-04-06 10:41:39,2022-04-06 10:42:28,1649241699.261,1649241748.095,14311,14604,49.0006667772929,1417,"ant_110","ant_22",1,"whole_experiment","c18"
97,112,2022-04-06 10:41:39,2022-04-06 10:43:15,14313,14887,1,"1-1",5444.01637449891,1681.84046880268,-1.35678285808204,5581.70108862215,1582.25183426672,3.03953688545819,"1","1",564,"ant_97","ant_112","97_112",2022-04-06 10:41:39,2022-04-06 10:43:15,1649241699.595,1649241795.262,14313,14887,95.8336667219798,1446,"ant_112","ant_97",1,"whole_experiment","c18"
10,65,2022-04-06 10:43:50,2022-04-06 10:43:55,15100,15130,1,"1-1",6798.12763223361,3764.17185687318,-1.97396389067181,6871.65759091201,3638.08244972727,3.13219018858746,"1","1",18,"ant_10","ant_65","10_65",2022-04-06 10:43:50,2022-04-06 10:43:55,1649241830.762,1649241835.762,15100,15130,5.16666666666667,1473,"ant_65","ant_10",1,"whole_experiment","c18"
13,37,2022-04-06 10:45:51,2022-04-06 10:46:34,15823,16084,1,"1-1",4944.09185586181,3264.39637173549,0.157738680656128,5127.60105901314,3306.65411703468,-2.96299520070211,"1","1",254,"ant_13","ant_37","13_37",2022-04-06 10:45:51,2022-04-06 10:46:34,1649241951.262,1649241994.762,15823,16084,43.6666666666667,1583,"ant_37","ant_13",1,"whole_experiment","c18"
6,9,2022-04-06 10:46:46,2022-04-06 10:47:08,16156,16285,1,"1-1",6603.27092002927,3897.84641837395,2.33446717910862,6423.4960716048,3982.14164383929,0.0514285658488349,"1","1",130,"ant_6","ant_9","6_9",2022-04-06 10:46:46,2022-04-06 10:47:08,1649242006.762,1649242028.263,16156,16285,21.6676665941874,1607,"ant_6","ant_9",1,"whole_experiment","c18"
18,44,2022-04-06 10:47:14,2022-04-06 10:47:51,16323,16547,1,"1-1",5990.34424281322,1743.57126970786,-2.85162608179923,5852.46824257262,1834.91430610875,-1.45991450523314,"1","1",78,"ant_18","ant_44","18_44",2022-04-06 10:47:14,2022-04-06 10:47:51,1649242034.596,1649242071.929,16323,16547,37.4996666113536,1642,"ant_18","ant_44",1,"whole_experiment","c18"
80,101,2022-04-06 10:47:28,2022-04-06 10:48:26,16404,16757,1,"1-1",6514.14243249308,2910.40636911095,2.74683169142694,6335.37063987499,2905.08000657341,0.580283914321817,"1","1",224,"ant_80","ant_101","80_101",2022-04-06 10:47:28,2022-04-06 10:48:26,1649242048.096,1649242106.93,16404,16757,59.0006667772929,1670,"ant_101","ant_80",1,"whole_experiment","c18"
17,94,2022-04-06 10:48:16,2022-04-06 10:48:49,16692,16893,1,"1-1",7487.13628551818,2378.77159528881,2.54497116383074,7497.11749603936,2496.31777753363,-2.88550155172287,"1","1",24,"ant_17","ant_94","17_94",2022-04-06 10:48:16,2022-04-06 10:48:49,1649242096.096,1649242129.596,16692,16893,33.6666666666667,1689,"ant_17","ant_94",1,"whole_experiment","c18"
70,101,2022-04-06 10:48:38,2022-04-06 10:49:21,16825,17087,1,"1-1",6030.96968709164,2659.151202167,0.597313397577415,6155.73577377459,2789.48845808009,-2.04323068555663,"1","1",171,"ant_70","ant_101","70_101",2022-04-06 10:48:38,2022-04-06 10:49:21,1649242118.263,1649242161.93,16825,17087,43.8336667219798,1702,"ant_101","ant_70",1,"whole_experiment","c18"
34,40,2022-04-06 10:49:31,2022-04-06 10:49:37,17144,17178,1,"1-1",7070.09599819714,4050.90000097069,-2.7043305405111,6898.446433298,3973.6960941225,0.0455822069907885,"1","1",35,"ant_34","ant_40","34_40",2022-04-06 10:49:31,2022-04-06 10:49:37,1649242171.43,1649242177.096,17144,17178,5.83266655604045,1713,"ant_34","ant_40",1,"whole_experiment","c18"
54,61,2022-04-06 10:51:03,2022-04-06 10:51:06,17696,17713,1,"1-1",5544.7543139374,3341.21611387728,2.86298588719779,5470.71586114652,3495.70549955611,-1.76410638312566,"1","1",18,"ant_54","ant_61","54_61",2022-04-06 10:51:03,2022-04-06 10:51:06,1649242263.43,1649242266.264,17696,17713,3.00066653887431,1774,"ant_54","ant_61",1,"whole_experiment","c18"
2,100,2022-04-06 10:51:01,2022-04-06 10:51:18,17686,17787,1,"1-1",5756.69100824556,1740.9588326921,-3.09830217590022,5599.35666385466,1820.88333572603,-1.1897537626783,"1","1",80,"ant_2","ant_100","2_100",2022-04-06 10:51:01,2022-04-06 10:51:18,1649242261.763,1649242278.597,17686,17787,17.0006665388743,1789,"ant_2","ant_100",1,"whole_experiment","c18"
22,34,2022-04-06 10:51:29,2022-04-06 10:51:56,17850,18012,1,"1-1",6056.34662041179,2387.65832041037,-1.17200460431228,6046.42048761099,2195.12386545221,1.34850152313185,"1","1",141,"ant_22","ant_34","22_34",2022-04-06 10:51:29,2022-04-06 10:51:56,1649242289.097,1649242316.097,17850,18012,27.1666666666667,1814,"ant_34","ant_22",1,"whole_experiment","c18"
104,111,2022-04-06 10:51:37,2022-04-06 10:52:10,17901,18096,1,"1-1",5902.46787850139,2514.40073722062,0.274853330073408,6072.20483633329,2608.27010975605,-2.57229795340969,"1","1",196,"ant_104","ant_111","104_111",2022-04-06 10:51:37,2022-04-06 10:52:10,1649242297.597,1649242330.098,17901,18096,32.667666832606,1817,"ant_104","ant_111",1,"whole_experiment","c18"
36,38,2022-04-06 10:52:09,2022-04-06 10:52:50,18094,18340,1,"1-1",6898.45238392884,3545.67975810673,-2.67413695083145,6708.58098014445,3535.9017609652,0.0895829221308012,"1","1",239,"ant_36","ant_38","36_38",2022-04-06 10:52:09,2022-04-06 10:52:50,1649242329.764,1649242370.764,18094,18340,41.1666666666667,1838,"ant_38","ant_36",1,"whole_experiment","c18"
34,102,2022-04-06 10:52:55,2022-04-06 10:53:32,18367,18593,1,"1-1",6349.29929549154,1794.4340329176,-2.10182633452042,6312.85584355756,1605.53435078177,1.62131799140283,"1","1",214,"ant_34","ant_102","34_102",2022-04-06 10:52:55,2022-04-06 10:53:32,1649242375.264,1649242412.931,18367,18593,37.8336667219798,1864,"ant_102","ant_34",1,"whole_experiment","c18"
26,27,2022-04-06 10:52:57,2022-04-06 10:53:53,18383,18719,1,"1-1",6946.91020390935,1874.4221259379,-2.73619728876767,6793.25989965074,1751.74557715277,0.592059459678206,"1","1",245,"ant_26","ant_27","26_27",2022-04-06 10:52:57,2022-04-06 10:53:53,1649242377.931,1649242433.931,18383,18719,56.1666666666667,1876,"ant_27","ant_26",1,"whole_experiment","c18"
35,100,2022-04-06 10:53:43,2022-04-06 10:54:16,18656,18856,1,"1-1",5542.14839895736,2639.58562871829,0.506751211750117,5697.70802684837,2594.57475883634,2.18585255458511,"1","1",148,"ant_35","ant_100","35_100",2022-04-06 10:53:43,2022-04-06 10:54:16,1649242423.431,1649242456.764,18656,18856,33.4996666113536,1908,"ant_35","ant_100",1,"whole_experiment","c18"
18,107,2022-04-06 10:52:10,2022-04-06 10:54:58,18099,19104,1,"1-1",6791.52857891753,1434.33567323378,-1.35487977650896,6879.32611092473,1268.55583594516,2.54621199075526,"1","1",875,"ant_18","ant_107","18_107",2022-04-06 10:52:10,2022-04-06 10:54:58,1649242330.597,1649242498.098,18099,19104,167.667666832606,1969,"ant_18","ant_107",1,"whole_experiment","c18"
14,95,2022-04-06 10:55:49,2022-04-06 10:55:55,19414,19448,1,"1-1",5629.64154522855,1677.72540312254,-0.799398477040454,5792.54100032556,1535.18469219767,2.73049928919183,"1","1",31,"ant_14","ant_95","14_95",2022-04-06 10:55:49,2022-04-06 10:55:55,1649242549.765,1649242555.431,19414,19448,5.83266655604045,2028,"ant_14","ant_95",1,"whole_experiment","c18"
80,94,2022-04-06 10:56:34,2022-04-06 10:57:19,19682,19950,1,"1-1",6535.80375253502,3197.87394884721,-1.73541627948677,6508.87852943468,3008.89822064062,1.62487667378267,"1","1",207,"ant_80","ant_94","80_94",2022-04-06 10:56:34,2022-04-06 10:57:19,1649242594.432,1649242639.098,19682,19950,44.832666794459,2112,"ant_94","ant_80",1,"whole_experiment","c18"
6,13,2022-04-06 10:57:38,2022-04-06 10:57:49,20065,20133,1,"1-1",6672.99167912597,3657.96779279296,2.90473473335568,6481.46327918553,3679.97937743314,-0.386391816543488,"1","1",69,"ant_6","ant_13","6_13",2022-04-06 10:57:38,2022-04-06 10:57:49,1649242658.265,1649242669.599,20065,20133,11.5006665388743,2135,"ant_13","ant_6",1,"whole_experiment","c18"
26,65,2022-04-06 10:56:53,2022-04-06 10:58:40,19794,20441,1,"1-1",7091.02410011399,1762.11552014204,-0.573707953844554,7234.51178179865,1653.02861294175,2.71328441614404,"1","1",648,"ant_26","ant_65","26_65",2022-04-06 10:56:53,2022-04-06 10:58:40,1649242613.098,1649242720.932,19794,20441,108.000666538874,2176,"ant_26","ant_65",1,"whole_experiment","c18"
1,113,2022-04-06 10:58:57,2022-04-06 10:59:40,20542,20797,1,"1-1",5941.12396196559,3021.67181376096,1.88338104996299,5972.37746412413,3294.33919935762,2.97785916772733,"1","1",219,"ant_1","ant_113","1_113",2022-04-06 10:58:57,2022-04-06 10:59:40,1649242737.766,1649242780.266,20542,20797,42.6666666666667,2212,"ant_1","ant_113",1,"whole_experiment","c18"
16,55,2022-04-06 10:59:06,2022-04-06 10:59:49,20597,20850,1,"1-1",7540.01040788253,2605.43950201747,2.13248282785175,7594.92682283434,2733.20014508669,-3.04420742905081,"1","1",99,"ant_16","ant_55","16_55",2022-04-06 10:59:06,2022-04-06 10:59:49,1649242746.932,1649242789.099,20597,20850,42.3336667219798,2219,"ant_16","ant_55",1,"whole_experiment","c18"
79,113,2022-04-06 11:00:36,2022-04-06 11:00:46,21135,21192,1,"1-1",6043.35910530031,3436.29935076855,-2.84342241236874,5939.41018225943,3292.98741987098,1.69824694690266,"1","1",58,"ant_79","ant_113","79_113",2022-04-06 11:00:36,2022-04-06 11:00:46,1649242836.6,1649242846.099,21135,21192,9.66566673914591,2251,"ant_79","ant_113",1,"whole_experiment","c18"
58,92,2022-04-06 11:00:42,2022-04-06 11:00:46,21172,21196,1,"1-1",6356.01167589533,2035.5975259868,-0.984640861694389,6499.39562006128,1894.48175764356,2.82111291888463,"1","1",25,"ant_58","ant_92","58_92",2022-04-06 11:00:42,2022-04-06 11:00:46,1649242842.766,1649242846.766,21172,21196,4.16666666666667,2252,"ant_58","ant_92",1,"whole_experiment","c18"
34,62,2022-04-06 11:02:33,2022-04-06 11:03:49,21835,22290,1,"1-1",5129.86479920928,1538.07571780047,-1.46621783116417,5074.15331967134,1365.20135347307,0.833666015004446,"1","1",419,"ant_34","ant_62","34_62",2022-04-06 11:02:33,2022-04-06 11:03:49,1649242953.267,1649243029.1,21835,22290,75.9996666113536,2327,"ant_34","ant_62",1,"whole_experiment","c18"
78,89,2022-04-06 11:03:45,2022-04-06 11:03:59,22270,22355,1,"1-1",6335.70979220841,1424.55572213436,-2.64638617577282,6236.33389805114,1255.24410847952,1.28955245986099,"1","1",76,"ant_78","ant_89","78_89",2022-04-06 11:03:45,2022-04-06 11:03:59,1649243025.767,1649243039.933,22270,22355,14.332666794459,2330,"ant_89","ant_78",1,"whole_experiment","c18"
6,90,2022-04-06 11:01:53,2022-04-06 11:04:28,21596,22528,1,"1-1",4880.99450457888,2319.61800727116,-2.85733590282687,4703.18234857459,2350.99031559648,-0.597346715561917,"1","1",933,"ant_6","ant_90","6_90",2022-04-06 11:01:53,2022-04-06 11:04:28,1649242913.433,1649243068.767,21596,22528,155.500666538874,2341,"ant_6","ant_90",1,"whole_experiment","c18"
49,92,2022-04-06 11:05:46,2022-04-06 11:06:30,22992,23259,1,"1-1",6356.88773863859,2020.82560849291,-0.738488042932035,6499.34878214867,1892.54182123185,2.66959242667097,"1","1",260,"ant_49","ant_92","49_92",2022-04-06 11:05:46,2022-04-06 11:06:30,1649243146.101,1649243190.601,22992,23259,44.6666666666667,2390,"ant_49","ant_92",1,"whole_experiment","c18"
18,89,2022-04-06 11:05:50,2022-04-06 11:06:37,23021,23299,1,"1-1",6430.38630903976,1214.81869871382,2.70615950912746,6228.01059887577,1271.72125129603,-0.163111847147557,"1","1",279,"ant_18","ant_89","18_89",2022-04-06 11:05:50,2022-04-06 11:06:37,1649243150.934,1649243197.267,23021,23299,46.4996666113536,2397,"ant_18","ant_89",1,"whole_experiment","c18"
54,113,2022-04-06 11:06:18,2022-04-06 11:06:49,23185,23373,1,"1-1",5507.76500114797,3307.55908478252,0.888968621119622,5687.45924913696,3363.76802378104,-2.84889104109591,"1","1",189,"ant_54","ant_113","54_113",2022-04-06 11:06:18,2022-04-06 11:06:49,1649243178.267,1649243209.601,23185,23373,31.5006667772929,2404,"ant_113","ant_54",1,"whole_experiment","c18"
