"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
6,93,2022-04-15 10:06:57,2022-04-15 10:07:09,256,331,1,"1-1",5349.71446169333,1469.50893487858,-2.31692177168897,5181.2781875154,1338.84353193062,0.739215886349748,"1","1",68,"ant_6","ant_93","6_93",2022-04-15 10:06:57,2022-04-15 10:07:09,1650017217.092,1650017229.592,256,331,12.6666666666667,128,"ant_93","ant_6",1,"whole_experiment","c22"
18,94,2022-04-15 10:09:34,2022-04-15 10:09:55,1203,1324,1,"1-1",5138.34852193415,2029.17396546518,-2.16207389922456,4968.8802975929,1968.75392868878,-0.231857133098498,"1","1",121,"ant_18","ant_94","18_94",2022-04-15 10:09:34,2022-04-15 10:09:55,1650017374.926,1650017395.093,1203,1324,20.3336664835612,424,"ant_94","ant_18",1,"whole_experiment","c22"
6,93,2022-04-15 10:09:32,2022-04-15 10:10:29,1188,1531,1,"1-1",5327.11896954155,1472.80413281803,-1.96643915964265,5174.14658216061,1366.71222830584,0.232287574033655,"1","1",198,"ant_6","ant_93","6_93",2022-04-15 10:09:32,2022-04-15 10:10:29,1650017372.426,1650017429.593,1188,1531,57.3336664835612,509,"ant_93","ant_6",1,"whole_experiment","c22"
20,82,2022-04-15 10:10:11,2022-04-15 10:10:34,1422,1561,1,"1-1",3417.58222711866,2620.71233651337,2.26187739390174,3247.80721682343,2665.65697609665,0.19205843311043,"2","2",138,"ant_20","ant_82","20_82",2022-04-15 10:10:11,2022-04-15 10:10:34,1650017411.427,1650017434.593,1422,1561,23.3326665560404,528,"ant_20","ant_82",1,"whole_experiment","c22"
81,149,2022-04-15 10:10:55,2022-04-15 10:11:31,1684,1905,1,"1-1",5535.35451894304,2716.86923458942,-0.674627429250502,5696.79763815744,2607.65842772009,2.80613748549765,"1","1",176,"ant_81","ant_149","81_149",2022-04-15 10:10:55,2022-04-15 10:11:31,1650017455.093,1650017491.927,1684,1905,37.0006667772929,647,"ant_81","ant_149",1,"whole_experiment","c22"
2,99,2022-04-15 10:11:16,2022-04-15 10:11:34,1811,1922,1,"1-1",7483.00563835637,2246.87499351208,-2.70648215599399,7284.72589041764,2224.88741405074,-0.0590488576716508,"1","1",92,"ant_2","ant_99","2_99",2022-04-15 10:11:16,2022-04-15 10:11:34,1650017476.26,1650017494.76,1811,1922,18.6666666666667,651,"ant_2","ant_99",1,"whole_experiment","c22"
7,8,2022-04-15 10:11:34,2022-04-15 10:11:46,1921,1995,1,"1-1",4536.3621755731,2077.58010752112,-0.839006725954808,4684.53966775931,2039.03290300444,-2.46064006344273,"1","1",75,"ant_7","ant_8","7_8",2022-04-15 10:11:34,2022-04-15 10:11:46,1650017494.594,1650017506.927,1921,1995,12.4996666113536,679,"ant_8","ant_7",1,"whole_experiment","c22"
44,101,2022-04-15 10:12:00,2022-04-15 10:12:05,2077,2109,1,"1-1",6723.69132645432,1742.27316123415,0.0801239122022382,6925.2573343535,1723.12484630088,-2.94097172992528,"1","1",23,"ant_44","ant_101","44_101",2022-04-15 10:12:00,2022-04-15 10:12:05,1650017520.594,1650017525.927,2077,2109,5.49966661135356,720,"ant_44","ant_101",1,"whole_experiment","c22"
3,78,2022-04-15 10:11:42,2022-04-15 10:12:09,1967,2128,1,"1-1",7020.31485855833,2730.09644565038,-1.21333384027439,7042.908497761,2538.72791159328,1.5787774486849,"1","1",144,"ant_3","ant_78","3_78",2022-04-15 10:11:42,2022-04-15 10:12:09,1650017502.26,1650017529.094,1967,2128,27.0006667772929,728,"ant_3","ant_78",1,"whole_experiment","c22"
14,21,2022-04-15 10:11:59,2022-04-15 10:12:31,2070,2263,1,"1-1",6989.47428662828,1801.42294617438,2.58224036276153,6846.98722854574,1881.09075337125,-0.934530552313157,"1","1",144,"ant_14","ant_21","14_21",2022-04-15 10:11:59,2022-04-15 10:12:31,1650017519.427,1650017551.594,2070,2263,32.3336667219798,762,"ant_14","ant_21",1,"whole_experiment","c22"
