"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
97,131,2022-11-26 17:30:27,2022-11-26 17:30:49,49020,49153,1,"1-1",6588.41327560673,3754.91375095898,-1.18390499366839,6695.21658756061,3603.3112038821,2.24648859536636,"1","1",134,"ant_97","ant_131","97_131",2022-11-26 17:30:27,2022-11-26 17:30:49,1669483827.515,1669483849.682,49020,49153,22.3336664835612,2879,"ant_131","ant_97",1,"whole_experiment","c29"
10,71,2022-11-26 17:30:48,2022-11-26 17:31:03,49144,49233,1,"1-1",5784.40297560765,1868.8517742722,-1.60741758985303,5869.33162720271,1726.11063872138,2.61034489598651,"1","1",90,"ant_10","ant_71","10_71",2022-11-26 17:30:48,2022-11-26 17:31:03,1669483848.182,1669483863.015,49144,49233,14.9996668497721,2884,"ant_10","ant_71",1,"whole_experiment","c29"
107,123,2022-11-26 17:36:25,2022-11-26 17:36:43,51167,51277,1,"1-1",6828.14445041892,1524.94492868158,-1.30066605935779,6751.05529907276,1390.13674094038,0.000544174360976639,"1","1",48,"ant_107","ant_123","107_123",2022-11-26 17:36:25,2022-11-26 17:36:43,1669484185.347,1669484203.68,51167,51277,18.4996668497721,2939,"ant_107","ant_123",1,"whole_experiment","c29"
9,22,2022-11-26 17:46:22,2022-11-26 17:46:52,54747,54927,1,"1-1",5726.38997470248,2425.01827562363,-0.0609527191574009,5915.78862738332,2368.03524734053,2.45012403862493,"1","1",147,"ant_9","ant_22","9_22",2022-11-26 17:46:22,2022-11-26 17:46:52,1669484782.011,1669484812.01,54747,54927,30.1656667391459,3061,"ant_22","ant_9",1,"whole_experiment","c29"
48,69,2022-11-26 17:52:23,2022-11-26 17:53:09,56916,57192,1,"1-1",5347.63411464516,2398.25409085281,2.0284376140286,5264.24748635785,2568.50077612659,-1.07014372703145,"1","1",277,"ant_48","ant_69","48_69",2022-11-26 17:52:23,2022-11-26 17:53:09,1669485143.509,1669485189.509,56916,57192,46.1666666666667,3185,"ant_69","ant_48",1,"whole_experiment","c29"
19,52,2022-11-26 17:55:59,2022-11-26 17:56:17,58211,58322,1,"1-1",5917.03768088922,3806.77617521744,-3.01661757108796,5767.03357367649,3734.99075095462,1.36148398783948,"1","1",61,"ant_19","ant_52","19_52",2022-11-26 17:55:59,2022-11-26 17:56:17,1669485359.341,1669485377.841,58211,58322,18.6666666666667,3223,"ant_52","ant_19",1,"whole_experiment","c29"
10,48,2022-11-26 17:57:58,2022-11-26 17:58:11,58927,59001,1,"1-1",5294.25195117427,2589.23138047031,-1.15883898535305,5350.51946295941,2384.70540899698,1.8286447416865,"1","1",67,"ant_10","ant_48","10_48",2022-11-26 17:57:58,2022-11-26 17:58:11,1669485478.674,1669485491.007,58927,59001,12.4996666113536,3257,"ant_48","ant_10",1,"whole_experiment","c29"
21,62,2022-11-26 18:04:44,2022-11-26 18:06:51,61362,62122,1,"1-1",7018.52197080139,2178.67532626185,-2.37784073960411,6849.45377089091,2138.29059753533,0.156198910078256,"1","1",503,"ant_21","ant_62","21_62",2022-11-26 18:04:44,2022-11-26 18:06:51,1669485884.506,1669486011.171,61362,62122,126.83166662852,3425,"ant_62","ant_21",1,"whole_experiment","c29"
53,69,2022-11-26 18:06:31,2022-11-26 18:06:57,62006,62160,1,"1-1",6050.3394864076,1972.14041129625,-2.11001639301237,5896.08483277895,1954.4166204221,-0.503942067748746,"1","1",17,"ant_53","ant_69","53_69",2022-11-26 18:06:31,2022-11-26 18:06:57,1669485991.838,1669486017.505,62006,62160,25.8336667219798,3429,"ant_53","ant_69",1,"whole_experiment","c29"
1,100,2022-11-26 18:07:14,2022-11-26 18:07:30,62263,62358,1,"1-1",6567.01711365515,2537.40708761124,-1.02944272166293,6733.12257632564,2176.37427034908,2.69089750753472,"1","1",33,"ant_1","ant_100","1_100",2022-11-26 18:07:14,2022-11-26 18:07:30,1669486034.671,1669486050.505,62263,62358,16.0006667772929,3445,"ant_1","ant_100",1,"whole_experiment","c29"
19,28,2022-11-26 18:07:55,2022-11-26 18:08:56,62509,62874,1,"1-1",5540.88844306117,1928.14408943679,0.938198595096823,5683.02581849511,2023.55201847808,-3.10488440755537,"1","1",174,"ant_19","ant_28","19_28",2022-11-26 18:07:55,2022-11-26 18:08:56,1669486075.671,1669486136.504,62509,62874,60.9996666113536,3473,"ant_28","ant_19",1,"whole_experiment","c29"
36,58,2022-11-26 18:21:44,2022-11-26 18:22:04,67484,67604,1,"1-1",7294.95657200913,1951.39210737966,1.75412622612475,7297.61288999658,2079.56816955968,-2.76095125450866,"1","1",87,"ant_36","ant_58","36_58",2022-11-26 18:21:44,2022-11-26 18:22:04,1669486904.834,1669486924.834,67484,67604,20.1666666666667,3776,"ant_36","ant_58",1,"whole_experiment","c29"
97,110,2022-11-26 18:25:01,2022-11-26 18:25:19,68663,68771,1,"1-1",6746.07059590731,3891.52496273577,1.48091749874109,6743.00408273603,4080.45044763999,-0.834399201560473,"1","1",15,"ant_97","ant_110","97_110",2022-11-26 18:25:01,2022-11-26 18:25:19,1669487101.333,1669487119.333,68663,68771,18.1666666666667,3824,"ant_110","ant_97",1,"whole_experiment","c29"
103,104,2022-11-26 18:29:26,2022-11-26 18:30:39,70256,70695,1,"1-1",7214.99998361334,3006.17524651455,-2.70364347025251,7081.96770005926,2893.7085444804,1.21508652927455,"1","1",261,"ant_103","ant_104","103_104",2022-11-26 18:29:26,2022-11-26 18:30:39,1669487366.831,1669487439.998,70256,70695,73.3336664835612,4059,"ant_104","ant_103",1,"whole_experiment","c29"
87,93,2022-11-26 18:32:59,2022-11-26 18:33:42,71532,71789,1,"1-1",6346.77990511304,1693.02357739377,-2.72738364625884,6157.40368168006,1626.27389859761,0.553606669691379,"1","1",144,"ant_87","ant_93","87_93",2022-11-26 18:32:59,2022-11-26 18:33:42,1669487579.497,1669487622.33,71532,71789,42.9996666113536,4198,"ant_93","ant_87",1,"whole_experiment","c29"
97,100,2022-11-26 18:35:14,2022-11-26 18:35:35,72343,72466,1,"1-1",5689.97872364638,3455.92345024729,-1.57112750360864,5693.64636829868,3271.95653880192,1.29452323881351,"1","1",123,"ant_97","ant_100","97_100",2022-11-26 18:35:14,2022-11-26 18:35:35,1669487714.663,1669487735.163,72343,72466,20.6666666666667,4266,"ant_97","ant_100",1,"whole_experiment","c29"
120,136,2022-11-26 18:36:18,2022-11-26 18:36:57,72726,72960,1,"1-1",6240.12826523568,1810.49461184851,-1.95532513787314,6089.36257838873,1745.92107326507,-0.321763899088222,"1","1",113,"ant_120","ant_136","120_136",2022-11-26 18:36:18,2022-11-26 18:36:57,1669487778.496,1669487817.496,72726,72960,39.1666666666667,4314,"ant_136","ant_120",1,"whole_experiment","c29"
21,62,2022-11-26 18:36:10,2022-11-26 18:37:00,72677,72980,1,"1-1",6466.47788647197,2661.2543996946,-3.02329974133324,6292.76551862161,2695.76274861535,0.0922523349891024,"1","1",302,"ant_21","ant_62","21_62",2022-11-26 18:36:10,2022-11-26 18:37:00,1669487770.33,1669487820.83,72677,72980,50.6666666666667,4318,"ant_21","ant_62",1,"whole_experiment","c29"
63,98,2022-11-26 18:36:44,2022-11-26 18:38:11,72885,73406,1,"1-1",6317.58281764006,1972.42376811075,-0.000519818448326272,6433.2491836362,1880.1168532767,1.82734499984743,"1","1",326,"ant_63","ant_98","63_98",2022-11-26 18:36:44,2022-11-26 18:38:11,1669487804.996,1669487891.829,72885,73406,86.9996666113536,4387,"ant_98","ant_63",1,"whole_experiment","c29"
21,62,2022-11-26 18:37:55,2022-11-26 18:39:08,73309,73744,1,"1-1",6415.52464860861,2642.99275391907,-2.5913399090765,6253.28649254816,2675.56335592893,-0.196266149289395,"1","1",427,"ant_21","ant_62","21_62",2022-11-26 18:37:55,2022-11-26 18:39:08,1669487875.663,1669487948.162,73309,73744,72.6656665007273,4459,"ant_62","ant_21",1,"whole_experiment","c29"
1,107,2022-11-26 18:39:33,2022-11-26 18:40:11,73895,74126,1,"1-1",6810.3675546859,1884.01128782041,-0.154083756310827,7006.62929573807,1686.72192104208,1.4034272755306,"1","1",230,"ant_1","ant_107","1_107",2022-11-26 18:39:33,2022-11-26 18:40:11,1669487973.328,1669488011.828,73895,74126,38.6666666666667,4579,"ant_1","ant_107",1,"whole_experiment","c29"
50,130,2022-11-26 18:41:34,2022-11-26 18:41:36,74623,74635,1,"1-1",7155.24549104254,2836.88352330362,-2.96378871059767,7023.05623944453,2707.64029138325,0.967515900089696,"1","1",13,"ant_50","ant_130","50_130",2022-11-26 18:41:34,2022-11-26 18:41:36,1669488094.662,1669488096.662,74623,74635,2.16666666666667,4708,"ant_130","ant_50",1,"whole_experiment","c29"
36,72,2022-11-26 18:42:08,2022-11-26 18:43:09,74828,75195,1,"1-1",7452.6053665177,2123.5276333699,1.82289024704138,7402.49432612819,2294.12590127718,-0.871786610646444,"1","1",368,"ant_36","ant_72","36_72",2022-11-26 18:42:08,2022-11-26 18:43:09,1669488128.828,1669488189.995,74828,75195,61.3336664835612,4836,"ant_36","ant_72",1,"whole_experiment","c29"
3,80,2022-11-26 18:42:53,2022-11-26 18:43:24,75098,75283,1,"1-1",5898.46450039284,2006.28556901372,2.7279968206588,5792.8036188858,2142.2437105041,-1.43928986938115,"1","1",186,"ant_3","ant_80","3_80",2022-11-26 18:42:53,2022-11-26 18:43:24,1669488173.828,1669488204.661,75098,75283,30.9996666113536,4856,"ant_3","ant_80",1,"whole_experiment","c29"
41,67,2022-11-26 18:44:39,2022-11-26 18:44:49,75735,75795,1,"1-1",5479.98924531944,3752.27845360344,-1.88421671365253,5429.1771556164,3578.01048060632,1.07954068014612,"1","1",61,"ant_41","ant_67","41_67",2022-11-26 18:44:39,2022-11-26 18:44:49,1669488279.994,1669488289.994,75735,75795,10.1666666666667,5007,"ant_41","ant_67",1,"whole_experiment","c29"
21,23,2022-11-26 18:45:31,2022-11-26 18:45:56,76047,76195,1,"1-1",5200.15624235962,2805.0029960164,0.60461459061997,5312.63197945954,2919.65017110371,-2.88056885658527,"1","1",84,"ant_21","ant_23","21_23",2022-11-26 18:45:31,2022-11-26 18:45:56,1669488331.994,1669488356.66,76047,76195,24.832666794459,5116,"ant_23","ant_21",1,"whole_experiment","c29"
73,115,2022-11-26 18:45:21,2022-11-26 18:46:13,75986,76298,1,"1-1",5468.37572959049,3342.67086762332,1.35062758282237,5581.75369826498,3499.8456130061,-2.3128642560528,"1","1",299,"ant_73","ant_115","73_115",2022-11-26 18:45:21,2022-11-26 18:46:13,1669488321.827,1669488373.827,75986,76298,52.1666666666667,5150,"ant_73","ant_115",1,"whole_experiment","c29"
93,130,2022-11-26 18:46:02,2022-11-26 18:46:15,76232,76308,1,"1-1",5987.46415920834,1905.96529288473,2.17759012484147,5843.31862511614,2048.2516506092,-0.579024925026721,"1","1",75,"ant_93","ant_130","93_130",2022-11-26 18:46:02,2022-11-26 18:46:15,1669488362.827,1669488375.494,76232,76308,12.8336667219798,5155,"ant_130","ant_93",1,"whole_experiment","c29"
84,101,2022-11-26 18:47:22,2022-11-26 18:48:08,76711,76988,1,"1-1",6286.01090296526,2181.1087868399,1.93138028613968,6170.22916144837,2320.16618283547,-0.985392243218561,"1","1",167,"ant_84","ant_101","84_101",2022-11-26 18:47:22,2022-11-26 18:48:08,1669488442.66,1669488488.826,76711,76988,46.3326665560404,5358,"ant_84","ant_101",1,"whole_experiment","c29"
66,101,2022-11-26 18:44:51,2022-11-26 18:49:02,75803,77313,1,"1-1",6203.16047156845,2166.57111541907,1.94284643366681,6147.61376102752,2315.2745896679,-1.12650981811324,"1","1",1383,"ant_66","ant_101","66_101",2022-11-26 18:44:51,2022-11-26 18:49:02,1669488291.327,1669488542.993,75803,77313,251.832666794459,5416,"ant_101","ant_66",1,"whole_experiment","c29"
