"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
69,96,2022-04-05 10:03:22,2022-04-05 10:03:54,1,189,1,"1-1",6522.28374356781,2516.72097709644,-2.3577336327998,6396.97820793695,2366.15056526126,1.17398323733327,"1","1",189,"ant_69","ant_96","69_96",2022-04-05 10:03:22,2022-04-05 10:03:54,1649153002.692,1649153034.025,1,189,31.4996668497721,131,"ant_96","ant_69",1,"whole_experiment","c17"
71,140,2022-04-05 10:03:22,2022-04-05 10:04:17,1,328,1,"1-1",6005.80705198892,2289.15474426972,1.16094856187094,6000.66219845311,2470.49930610265,-1.04955208917722,"1","1",328,"ant_71","ant_140","71_140",2022-04-05 10:03:22,2022-04-05 10:04:17,1649153002.692,1649153057.192,1,328,54.6666666666667,199,"ant_71","ant_140",1,"whole_experiment","c17"
51,112,2022-04-05 10:04:59,2022-04-05 10:05:06,579,625,1,"1-1",4503.77881739177,2851.35524953589,-1.65122068182235,4469.56887005001,2664.65926850016,1.49121001646313,"1","1",47,"ant_51","ant_112","51_112",2022-04-05 10:04:59,2022-04-05 10:05:06,1649153099.025,1649153106.693,579,625,7.83466664950053,399,"ant_51","ant_112",1,"whole_experiment","c17"
98,114,2022-04-05 10:07:00,2022-04-05 10:07:08,1305,1355,1,"1-1",5745.0890825586,2223.24222555333,-0.281073725244205,5938.41832632215,2206.77604788728,3.08775658822419,"1","1",47,"ant_98","ant_114","98_114",2022-04-05 10:07:00,2022-04-05 10:07:08,1649153220.026,1649153228.36,1305,1355,8.50066653887431,787,"ant_98","ant_114",1,"whole_experiment","c17"
116,122,2022-04-05 10:07:09,2022-04-05 10:07:27,1360,1469,1,"1-1",5862.4502024239,1337.79747249998,1.26093406107596,5898.56471093181,1532.93677299782,-1.21295119116309,"1","1",109,"ant_116","ant_122","116_122",2022-04-05 10:07:09,2022-04-05 10:07:27,1649153229.193,1649153247.359,1360,1469,18.3326665560404,846,"ant_122","ant_116",1,"whole_experiment","c17"
119,130,2022-04-05 10:07:29,2022-04-05 10:07:35,1484,1518,1,"1-1",4849.20851934573,3888.50867569714,1.43351840600756,4952.09466788923,4043.29575989337,-2.9021576773042,"1","1",30,"ant_119","ant_130","119_130",2022-04-05 10:07:29,2022-04-05 10:07:35,1649153249.859,1649153255.526,1484,1518,5.83366672197978,869,"ant_130","ant_119",1,"whole_experiment","c17"
41,42,2022-04-05 10:08:46,2022-04-05 10:08:52,1946,1982,1,"1-1",5624.66537268032,1606.27771573151,-1.7218889249325,5527.08276575671,1441.37293934175,1.1112655060828,"1","1",37,"ant_41","ant_42","41_42",2022-04-05 10:08:46,2022-04-05 10:08:52,1649153326.86,1649153332.86,1946,1982,6.16666666666667,1096,"ant_42","ant_41",1,"whole_experiment","c17"
50,94,2022-04-05 10:08:06,2022-04-05 10:08:55,1702,1995,1,"1-1",5828.09248986088,3085.54212193459,-2.3094710104085,5728.57596710235,2924.22182183241,1.08528438109464,"1","1",279,"ant_50","ant_94","50_94",2022-04-05 10:08:06,2022-04-05 10:08:55,1649153286.193,1649153335.026,1702,1995,48.9996666113536,1102,"ant_50","ant_94",1,"whole_experiment","c17"
45,115,2022-04-05 10:08:48,2022-04-05 10:09:02,1956,2037,1,"1-1",6820.39702566152,3784.16421110444,2.5506551588688,6631.92082857077,3821.64521232872,-0.109318170683231,"1","1",38,"ant_45","ant_115","45_115",2022-04-05 10:08:48,2022-04-05 10:09:02,1649153328.526,1649153342.027,1956,2037,13.6676665941874,1126,"ant_45","ant_115",1,"whole_experiment","c17"
52,109,2022-04-05 10:07:29,2022-04-05 10:09:02,1484,2038,1,"1-1",5689.64730252681,3867.82270770468,-2.55344391655585,5669.62825420208,3704.28085632633,1.82752839324939,"1","1",266,"ant_52","ant_109","52_109",2022-04-05 10:07:29,2022-04-05 10:09:02,1649153249.859,1649153342.193,1484,2038,92.5006667772929,1127,"ant_52","ant_109",1,"whole_experiment","c17"
