"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
24,127,2022-03-17 10:02:32,2022-03-17 10:02:40,372,421,1,"1-1",5355.44388473197,2666.63164269056,0.353025961314094,5530.74387375207,2709.31754596313,-3.00782894879765,"1","1",50,"ant_24","ant_127","24_127",2022-03-17 10:02:32,2022-03-17 10:02:40,1647511352.661,1647511360.828,372,421,8.33366672197978,216,"ant_24","ant_127",1,"whole_experiment","c07"
83,101,2022-03-17 10:01:51,2022-03-17 10:02:43,125,438,1,"1-1",6187.65385671567,1908.15142304244,-0.37734274942123,6349.23421551924,1908.96565709089,-2.71592962955971,"1","1",313,"ant_83","ant_101","83_101",2022-03-17 10:01:51,2022-03-17 10:02:43,1647511311.495,1647511363.661,125,438,52.332666794459,225,"ant_83","ant_101",1,"whole_experiment","c07"
42,127,2022-03-17 10:02:55,2022-03-17 10:03:28,508,706,1,"1-1",6501.60644561774,2201.65125302194,-2.75109940425958,6404.73823883046,2063.63034198564,1.27584959708033,"1","1",191,"ant_42","ant_127","42_127",2022-03-17 10:02:55,2022-03-17 10:03:28,1647511375.329,1647511408.328,508,706,33.1656667391459,361,"ant_42","ant_127",1,"whole_experiment","c07"
29,109,2022-03-17 10:04:49,2022-03-17 10:04:59,1194,1252,1,"1-1",5653.28321716628,3879.77582362157,1.11766145158345,5810.63856597632,3967.23615656582,-2.99100302053781,"1","1",59,"ant_29","ant_109","29_109",2022-03-17 10:04:49,2022-03-17 10:04:59,1647511489.662,1647511499.329,1194,1252,9.83366672197978,725,"ant_29","ant_109",1,"whole_experiment","c07"
95,127,2022-03-17 10:05:59,2022-03-17 10:06:30,1614,1802,1,"1-1",6141.44599599535,3021.75612386582,-2.23798980161102,5996.33654235893,2947.44922291975,-0.220722813862637,"1","1",135,"ant_95","ant_127","95_127",2022-03-17 10:05:59,2022-03-17 10:06:30,1647511559.663,1647511590.996,1614,1802,31.4996666113536,1076,"ant_95","ant_127",1,"whole_experiment","c07"
83,133,2022-03-17 10:04:58,2022-03-17 10:07:18,1246,2085,1,"1-1",6640.4265704722,2251.15655636734,2.58570224495638,6492.38668575897,2334.96786222858,-0.053854812475287,"1","1",839,"ant_83","ant_133","83_133",2022-03-17 10:04:58,2022-03-17 10:07:18,1647511498.329,1647511638.163,1246,2085,140.000666777293,1256,"ant_133","ant_83",1,"whole_experiment","c07"
12,43,2022-03-17 10:07:17,2022-03-17 10:07:32,2080,2173,1,"1-1",5819.27618186638,2564.15885888625,0.467503543661466,5996.2228824887,2603.40041633875,3.00102656791324,"1","1",94,"ant_12","ant_43","12_43",2022-03-17 10:07:17,2022-03-17 10:07:32,1647511637.33,1647511652.83,2080,2173,15.6666666666667,1310,"ant_12","ant_43",1,"whole_experiment","c07"
113,164,2022-03-17 10:07:25,2022-03-17 10:07:45,2129,2252,1,"1-1",6082.99229325213,1499.04669763345,0.496948278974012,6188.40568394502,1626.40904181851,-1.91350269036038,"1","1",118,"ant_113","ant_164","113_164",2022-03-17 10:07:25,2022-03-17 10:07:45,1647511645.496,1647511665.997,2129,2252,20.6676665941874,1357,"ant_113","ant_164",1,"whole_experiment","c07"
46,164,2022-03-17 10:07:55,2022-03-17 10:08:13,2312,2419,1,"1-1",5690.53481805088,2038.48202959325,-1.22333908904538,5721.86515663899,1860.11714616738,1.69988386044208,"1","1",108,"ant_46","ant_164","46_164",2022-03-17 10:07:55,2022-03-17 10:08:13,1647511675.997,1647511693.83,2312,2419,17.9996666113536,1438,"ant_46","ant_164",1,"whole_experiment","c07"
82,127,2022-03-17 10:07:44,2022-03-17 10:08:16,2245,2434,1,"1-1",6046.03439389671,2842.03862063,1.64489056368365,5940.60646452531,2941.15323578274,0.0603088924401425,"1","1",167,"ant_82","ant_127","82_127",2022-03-17 10:07:44,2022-03-17 10:08:16,1647511664.83,1647511696.33,2245,2434,31.6666666666667,1443,"ant_127","ant_82",1,"whole_experiment","c07"
59,88,2022-03-17 10:07:48,2022-03-17 10:08:19,2265,2455,1,"1-1",6464.61255722453,2459.72254728124,-2.95651405669736,6290.69426785364,2393.32955057025,0.0790997857362461,"1","1",182,"ant_59","ant_88","59_88",2022-03-17 10:07:48,2022-03-17 10:08:19,1647511668.163,1647511699.83,2265,2455,31.8336664835612,1453,"ant_59","ant_88",1,"whole_experiment","c07"
23,36,2022-03-17 10:07:34,2022-03-17 10:08:21,2184,2466,1,"1-1",5349.19166769781,4095.3529661847,-2.42608077671374,5210.58318191388,3961.51555092621,0.574770377226995,"1","1",215,"ant_23","ant_36","23_36",2022-03-17 10:07:34,2022-03-17 10:08:21,1647511654.663,1647511701.663,2184,2466,47.1666666666667,1458,"ant_23","ant_36",1,"whole_experiment","c07"
54,68,2022-03-17 10:08:51,2022-03-17 10:09:04,2644,2726,1,"1-1",6890.28946665518,3974.51113206207,-2.12462976420508,6817.31342344423,3799.71783851113,1.46690820009655,"1","1",83,"ant_54","ant_68","54_68",2022-03-17 10:08:51,2022-03-17 10:09:04,1647511731.33,1647511744.997,2644,2726,13.8336667219798,1638,"ant_54","ant_68",1,"whole_experiment","c07"
