"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
20,26,2022-03-18 10:01:35,2022-03-18 10:02:04,1,176,1,"1-1",6437.51116501278,2971.81979022326,0.978361331774794,6468.23455227981,3142.3201933801,-1.83528405763486,"1","1",176,"ant_20","ant_26","20_26",2022-03-18 10:01:35,2022-03-18 10:02:04,1647597695.648,1647597724.816,1,176,29.3346666495005,25,"ant_26","ant_20",1,"whole_experiment","c08"
26,61,2022-03-18 10:02:41,2022-03-18 10:03:09,398,566,1,"1-1",6466.52252293381,2951.43473030904,-2.29477824294422,6305.92685106626,2849.4442106038,0.169347722611482,"1","1",159,"ant_26","ant_61","26_61",2022-03-18 10:02:41,2022-03-18 10:03:09,1647597761.816,1647597789.816,398,566,28.1666666666667,77,"ant_26","ant_61",1,"whole_experiment","c08"
5,85,2022-03-18 10:01:35,2022-03-18 10:04:07,1,912,1,"1-1",6339.18128730468,4108.76489899134,-1.01236149287773,6412.22987313766,3931.35626541904,1.87435338051276,"1","1",816,"ant_5","ant_85","5_85",2022-03-18 10:01:35,2022-03-18 10:04:07,1647597695.648,1647597847.482,1,912,152.000666777293,117,"ant_5","ant_85",1,"whole_experiment","c08"
16,57,2022-03-18 10:04:14,2022-03-18 10:04:57,953,1212,1,"1-1",6485.39262278139,3283.31111501072,2.07138839044529,6370.86456673681,3432.69258655583,-0.683257573635991,"1","1",260,"ant_16","ant_57","16_57",2022-03-18 10:04:14,2022-03-18 10:04:57,1647597854.316,1647597897.482,953,1212,43.332666794459,154,"ant_16","ant_57",1,"whole_experiment","c08"
55,110,2022-03-18 10:05:40,2022-03-18 10:06:02,1468,1603,1,"1-1",7005.2926636984,2356.10526526693,1.73227128747231,6965.27705929224,2543.49078148416,-1.08440354393664,"1","1",136,"ant_55","ant_110","55_110",2022-03-18 10:05:40,2022-03-18 10:06:02,1647597940.15,1647597962.649,1468,1603,22.6656665007273,202,"ant_55","ant_110",1,"whole_experiment","c08"
19,78,2022-03-18 10:06:04,2022-03-18 10:06:11,1614,1657,1,"1-1",7274.81658502769,2275.46750373523,-0.586952915755688,7370.4530275372,2115.59072819948,1.82701612806023,"1","1",44,"ant_19","ant_78","19_78",2022-03-18 10:06:04,2022-03-18 10:06:11,1647597964.483,1647597971.649,1614,1657,7.33266655604045,209,"ant_78","ant_19",1,"whole_experiment","c08"
50,60,2022-03-18 10:06:50,2022-03-18 10:06:56,1889,1924,1,"1-1",5333.32971728574,2689.14472613162,-0.76532149622402,5494.00883633333,2547.65082985567,2.75938992327471,"1","1",8,"ant_50","ant_60","50_60",2022-03-18 10:06:50,2022-03-18 10:06:56,1647598010.316,1647598016.15,1889,1924,6.00066677729289,252,"ant_60","ant_50",1,"whole_experiment","c08"
41,87,2022-03-18 10:07:39,2022-03-18 10:07:49,2185,2243,1,"1-1",6641.70356255771,1258.15789345156,2.98789805853805,6457.05347609513,1306.27898389939,-0.618077725410546,"1","1",59,"ant_41","ant_87","41_87",2022-03-18 10:07:39,2022-03-18 10:07:49,1647598059.65,1647598069.316,2185,2243,9.83266655604045,290,"ant_41","ant_87",1,"whole_experiment","c08"
41,68,2022-03-18 10:07:52,2022-03-18 10:08:34,2261,2513,1,"1-1",6700.12008924474,1309.11662039884,1.01297904091225,6828.40474952061,1441.70342069494,-2.45064063772503,"1","1",253,"ant_41","ant_68","41_68",2022-03-18 10:07:52,2022-03-18 10:08:34,1647598072.316,1647598114.317,2261,2513,42.1676665941874,391,"ant_68","ant_41",1,"whole_experiment","c08"
52,127,2022-03-18 10:07:19,2022-03-18 10:09:03,2064,2689,1,"1-1",5929.13573705878,2091.61609093702,2.7480568235493,5776.69518568496,2167.92693984646,-0.705023769542388,"1","1",494,"ant_52","ant_127","52_127",2022-03-18 10:07:19,2022-03-18 10:09:03,1647598039.483,1647598143.65,2064,2689,104.33366672198,452,"ant_127","ant_52",1,"whole_experiment","c08"
