"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
31,78,2022-04-20 10:15:50,2022-04-20 10:16:16,5,159,1,"1-1",5431.7521449107,2114.19452671052,2.22947024672598,5359.40069558567,2271.30667302967,-1.83491976294778,"1","1",154,"ant_31","ant_78","31_78",2022-04-20 10:15:50,2022-04-20 10:16:16,1650449750.407,1650449776.074,5,159,25.8336664835612,21,"ant_31","ant_78",1,"whole_experiment","c26"
108,114,2022-04-20 10:15:49,2022-04-20 10:16:39,1,301,1,"1-1",7236.49445587774,1898.75166927431,-1.08044167612752,7208.04041542,1702.68229842321,1.02404644766466,"1","1",182,"ant_108","ant_114","108_114",2022-04-20 10:15:49,2022-04-20 10:16:39,1650449749.741,1650449799.741,1,301,50.1666666666667,40,"ant_108","ant_114",1,"whole_experiment","c26"
2,147,2022-04-20 10:16:22,2022-04-20 10:16:54,195,390,1,"1-1",5923.58551847044,1375.63014883599,-3.06721374599454,5751.15633785391,1298.14173149746,1.03379774697837,"1","1",39,"ant_2","ant_147","2_147",2022-04-20 10:16:22,2022-04-20 10:16:54,1650449782.074,1650449814.574,195,390,32.6666666666667,61,"ant_147","ant_2",1,"whole_experiment","c26"
123,130,2022-04-20 10:17:36,2022-04-20 10:17:45,640,694,1,"1-1",6314.24666490345,3792.45477148438,-0.901693985248343,6394.4602086752,3593.90814694307,1.6914366588751,"1","1",16,"ant_123","ant_130","123_130",2022-04-20 10:17:36,2022-04-20 10:17:45,1650449856.241,1650449865.241,640,694,9.16666666666667,115,"ant_130","ant_123",1,"whole_experiment","c26"
119,129,2022-04-20 10:16:12,2022-04-20 10:18:26,138,944,1,"1-1",7340.20822758032,1218.48574921671,-1.44452133632555,7272.90965800288,1060.88187356298,0.669914599301475,"1","1",577,"ant_119","ant_129","119_129",2022-04-20 10:16:12,2022-04-20 10:18:26,1650449772.574,1650449906.908,138,944,134.500666777293,166,"ant_129","ant_119",1,"whole_experiment","c26"
11,90,2022-04-20 10:18:39,2022-04-20 10:18:54,1018,1111,1,"1-1",6180.29027717233,1361.501520575,-1.21030850838022,6295.78796005357,1392.19254239448,-2.19989223198547,"1","1",51,"ant_11","ant_90","11_90",2022-04-20 10:18:39,2022-04-20 10:18:54,1650449919.241,1650449934.741,1018,1111,15.6666666666667,197,"ant_11","ant_90",1,"whole_experiment","c26"
5,137,2022-04-20 10:19:27,2022-04-20 10:20:29,1307,1678,1,"1-1",4944.00114076776,3328.29737020542,-0.139230123970417,5145.48358322356,3353.18233326977,-2.92625088689226,"1","1",128,"ant_5","ant_137","5_137",2022-04-20 10:19:27,2022-04-20 10:20:29,1650449967.408,1650450029.242,1307,1678,62.0006667772929,320,"ant_137","ant_5",1,"whole_experiment","c26"
127,138,2022-04-20 10:21:29,2022-04-20 10:22:04,2042,2249,1,"1-1",5143.29974897255,1906.18873890116,-0.728548640147608,5310.57209281902,1788.21943145314,2.40711891951186,"1","1",47,"ant_127","ant_138","127_138",2022-04-20 10:21:29,2022-04-20 10:22:04,1650450089.908,1650450124.409,2042,2249,34.6676665941874,462,"ant_138","ant_127",1,"whole_experiment","c26"
30,35,2022-04-20 10:21:51,2022-04-20 10:22:07,2169,2265,1,"1-1",5065.68427357061,1667.17653183874,-0.971190080723875,5163.85343385203,1511.18727980072,1.76738615710785,"1","1",97,"ant_30","ant_35","30_35",2022-04-20 10:21:51,2022-04-20 10:22:07,1650450111.075,1650450127.075,2169,2265,16.1666666666667,467,"ant_35","ant_30",1,"whole_experiment","c26"
28,39,2022-04-20 10:22:18,2022-04-20 10:23:18,2335,2694,1,"1-1",7218.90569887931,2693.80568591834,0.141975590858658,7420.29739808052,2737.14960532531,-2.92717199702555,"1","1",359,"ant_28","ant_39","28_39",2022-04-20 10:22:18,2022-04-20 10:23:18,1650450138.742,1650450198.575,2335,2694,59.9996666113536,560,"ant_28","ant_39",1,"whole_experiment","c26"
