"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
40,141,2022-03-29 10:02:52,2022-03-29 10:04:26,2,562,1,"1-1",6962.44022267677,3095.7536291413,-0.0972580813283412,7148.99995319683,3088.92668445686,-2.97658505823865,"1","1",561,"ant_40","ant_141","40_141",2022-03-29 10:02:52,2022-03-29 10:04:26,1648548172.705,1648548266.038,2,562,93.4996668497721,220,"ant_141","ant_40",1,"whole_experiment","c13"
95,98,2022-03-29 10:04:43,2022-03-29 10:05:11,666,833,1,"1-1",7334.11189941529,2262.86544391875,0.682659705229089,7322.89367831235,2429.43947565064,-0.849626771999824,"1","1",12,"ant_95","ant_98","95_98",2022-03-29 10:04:43,2022-03-29 10:05:11,1648548283.372,1648548311.205,666,833,27.9996666113536,331,"ant_98","ant_95",1,"whole_experiment","c13"
68,122,2022-03-29 10:05:50,2022-03-29 10:06:19,1069,1245,1,"1-1",5046.99277086936,1342.24282537125,0.925137686055736,5206.51221621673,1403.8957474143,2.88841302694891,"1","1",158,"ant_68","ant_122","68_122",2022-03-29 10:05:50,2022-03-29 10:06:19,1648548350.539,1648548379.872,1069,1245,29.4996666113536,548,"ant_68","ant_122",1,"whole_experiment","c13"
53,90,2022-03-29 10:05:58,2022-03-29 10:06:22,1117,1259,1,"1-1",6308.73181232544,4231.83601802911,-2.21243427456465,6243.28672605331,4082.11794664363,2.01754610731655,"1","1",7,"ant_53","ant_90","53_90",2022-03-29 10:05:58,2022-03-29 10:06:22,1648548358.539,1648548382.205,1117,1259,23.8326665560404,556,"ant_53","ant_90",1,"whole_experiment","c13"
125,136,2022-03-29 10:06:15,2022-03-29 10:06:24,1217,1270,1,"1-1",5777.64130591307,4010.49363660882,0.748714397424879,5824.28681994596,4187.42621333052,-1.74687980292484,"1","1",44,"ant_125","ant_136","125_136",2022-03-29 10:06:15,2022-03-29 10:06:24,1648548375.205,1648548384.039,1217,1270,9.00066677729289,568,"ant_136","ant_125",1,"whole_experiment","c13"
21,49,2022-03-29 10:05:23,2022-03-29 10:06:33,904,1327,1,"1-1",6105.18063241664,3524.90101123632,-2.77885427364874,6004.00066356944,3390.0740229193,1.74172803400847,"1","1",366,"ant_21","ant_49","21_49",2022-03-29 10:05:23,2022-03-29 10:06:33,1648548323.039,1648548393.539,904,1327,70.6666666666667,601,"ant_49","ant_21",1,"whole_experiment","c13"
11,120,2022-03-29 10:06:41,2022-03-29 10:06:51,1372,1437,1,"1-1",7084.63440032983,2430.62817642254,0.197747546318993,7220.76840161223,2403.59771986202,1.54874738786647,"1","1",20,"ant_11","ant_120","11_120",2022-03-29 10:06:41,2022-03-29 10:06:51,1648548401.039,1648548411.872,1372,1437,10.9996666113536,652,"ant_11","ant_120",1,"whole_experiment","c13"
63,93,2022-03-29 10:06:31,2022-03-29 10:07:18,1312,1594,1,"1-1",6230.91034171631,1516.76995451857,-1.56248363501965,6365.17912110228,1428.58628740546,-3.04529992538,"1","1",46,"ant_63","ant_93","63_93",2022-03-29 10:06:31,2022-03-29 10:07:18,1648548391.039,1648548438.039,1312,1594,47.1666666666667,722,"ant_63","ant_93",1,"whole_experiment","c13"
55,95,2022-03-29 10:06:52,2022-03-29 10:07:32,1440,1683,1,"1-1",7023.57207101596,1682.7978772169,0.755889256408138,7195.76186562801,1775.21219407384,-2.56110878462124,"1","1",112,"ant_55","ant_95","55_95",2022-03-29 10:06:52,2022-03-29 10:07:32,1648548412.372,1648548452.872,1440,1683,40.6666666666667,763,"ant_55","ant_95",1,"whole_experiment","c13"
109,147,2022-03-29 10:05:01,2022-03-29 10:08:00,777,1851,1,"1-1",6388.38633612838,3300.12103555063,1.19846014068748,6502.90448918797,3440.6467679106,-2.59321836346379,"1","1",1075,"ant_109","ant_147","109_147",2022-03-29 10:05:01,2022-03-29 10:08:00,1648548301.872,1648548480.872,777,1851,179.166666666667,819,"ant_147","ant_109",1,"whole_experiment","c13"
60,128,2022-03-29 10:08:16,2022-03-29 10:08:28,1942,2016,1,"1-1",4975.10006017951,2215.23138439971,3.06611601171017,4790.42959294648,2211.43056960106,0.387680548490237,"1","1",75,"ant_60","ant_128","60_128",2022-03-29 10:08:16,2022-03-29 10:08:28,1648548496.039,1648548508.373,1942,2016,12.5006665388743,875,"ant_60","ant_128",1,"whole_experiment","c13"
60,134,2022-03-29 10:08:50,2022-03-29 10:08:54,2151,2170,1,"1-1",4745.70938934717,1473.15351370609,-0.723306146561395,4931.11422134024,1405.56927819988,-2.85672421952404,"1","1",20,"ant_60","ant_134","60_134",2022-03-29 10:08:50,2022-03-29 10:08:54,1648548530.873,1648548534.039,2151,2170,3.33266679445902,928,"ant_134","ant_60",1,"whole_experiment","c13"
13,136,2022-03-29 10:08:19,2022-03-29 10:08:56,1961,2185,1,"1-1",5668.41970692705,4037.32252314447,-2.22167485583405,5506.64895340943,3981.58432433692,-0.216460347102293,"1","1",204,"ant_13","ant_136","13_136",2022-03-29 10:08:19,2022-03-29 10:08:56,1648548499.206,1648548536.539,1961,2185,37.4996666113536,936,"ant_13","ant_136",1,"whole_experiment","c13"
2,116,2022-03-29 10:08:31,2022-03-29 10:10:18,2034,2678,1,"1-1",5719.81541631901,3616.3914370314,0.41853812808967,5896.20125594992,3609.96697482158,2.50302272895017,"1","1",510,"ant_2","ant_116","2_116",2022-03-29 10:08:31,2022-03-29 10:10:18,1648548511.373,1648548618.706,2034,2678,107.499666849772,1095,"ant_116","ant_2",1,"whole_experiment","c13"
34,74,2022-03-29 10:09:55,2022-03-29 10:10:27,2536,2732,1,"1-1",5988.98251523818,3232.01596437281,-3.04159230968112,5809.00489076775,3287.23226150164,-0.407385900116105,"1","1",195,"ant_34","ant_74","34_74",2022-03-29 10:09:55,2022-03-29 10:10:27,1648548595.04,1648548627.706,2536,2732,32.832666794459,1123,"ant_34","ant_74",1,"whole_experiment","c13"
8,141,2022-03-29 10:11:00,2022-03-29 10:11:17,2927,3028,1,"1-1",6913.89936422781,3512.41034961701,2.2733376661611,6945.86182353863,3683.75366499683,-2.34964855532239,"1","1",46,"ant_8","ant_141","8_141",2022-03-29 10:11:00,2022-03-29 10:11:17,1648548660.207,1648548677.04,2927,3028,16.9996666113536,1250,"ant_8","ant_141",1,"whole_experiment","c13"
23,43,2022-03-29 10:13:09,2022-03-29 10:13:13,3701,3727,1,"1-1",5317.37085046257,2483.77115476783,0.460822613518346,5526.82598732606,2499.56937546271,3.12596770195707,"1","1",18,"ant_23","ant_43","23_43",2022-03-29 10:13:09,2022-03-29 10:13:13,1648548789.207,1648548793.541,3701,3727,4.50066653887431,1505,"ant_23","ant_43",1,"whole_experiment","c13"
88,130,2022-03-29 10:13:09,2022-03-29 10:13:22,3703,3782,1,"1-1",6739.62991958464,3147.22666738326,2.72360406764636,6561.62333170786,3206.19249288253,-0.526305260388933,"1","1",60,"ant_88","ant_130","88_130",2022-03-29 10:13:09,2022-03-29 10:13:22,1648548789.541,1648548802.708,3703,3782,13.3336667219798,1518,"ant_88","ant_130",1,"whole_experiment","c13"
9,120,2022-03-29 10:12:49,2022-03-29 10:13:33,3585,3846,1,"1-1",7194.79475039002,2615.23785853497,-0.445017012654917,7239.24452543369,2467.09657854493,1.28886095770955,"1","1",213,"ant_9","ant_120","9_120",2022-03-29 10:12:49,2022-03-29 10:13:33,1648548769.874,1648548813.374,3585,3846,43.6666666666667,1542,"ant_9","ant_120",1,"whole_experiment","c13"
77,90,2022-03-29 10:13:23,2022-03-29 10:13:43,3785,3905,1,"1-1",7156.35486136207,3013.18671552556,2.85956479092927,6973.24914106622,3083.13196159263,-0.566643068476523,"1","1",121,"ant_77","ant_90","77_90",2022-03-29 10:13:23,2022-03-29 10:13:43,1648548803.207,1648548823.207,3785,3905,20.1666666666667,1568,"ant_90","ant_77",1,"whole_experiment","c13"
28,126,2022-03-29 10:13:29,2022-03-29 10:13:43,3820,3905,1,"1-1",6597.34166081046,3368.30347804736,-2.95259634246476,6397.38993281322,3375.79213529434,-0.175190724473294,"1","1",86,"ant_28","ant_126","28_126",2022-03-29 10:13:29,2022-03-29 10:13:43,1648548809.041,1648548823.207,3820,3905,14.332666794459,1569,"ant_126","ant_28",1,"whole_experiment","c13"
139,148,2022-03-29 10:11:07,2022-03-29 10:13:53,2972,3966,1,"1-1",5360.63860447815,2999.84040937519,3.00722046872206,5173.54928003308,2977.65057343899,0.733561032600026,"1","1",868,"ant_139","ant_148","139_148",2022-03-29 10:11:07,2022-03-29 10:13:53,1648548667.707,1648548833.374,2972,3966,165.83366672198,1607,"ant_148","ant_139",1,"whole_experiment","c13"
