"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
5,61,2022-03-30 10:24:52,2022-03-30 10:25:16,1,143,1,"1-1",7286.10833411866,2029.15949587055,-1.47220771287127,7331.94369024791,1842.8369835439,1.79355142927572,"1","1",136,"ant_5","ant_61","5_61",2022-03-30 10:24:52,2022-03-30 10:25:16,1648635892.343,1648635916.01,1,143,23.8336667219798,122,"ant_61","ant_5",1,"whole_experiment","c14"
30,148,2022-03-30 10:24:52,2022-03-30 10:25:30,1,229,1,"1-1",6042.7366627434,2840.94899314984,2.11447928687302,5989.47964243839,3021.12973186277,-1.71879233239165,"1","1",202,"ant_30","ant_148","30_148",2022-03-30 10:24:52,2022-03-30 10:25:30,1648635892.343,1648635930.343,1,229,38.1666666666667,207,"ant_30","ant_148",1,"whole_experiment","c14"
30,34,2022-03-30 10:25:07,2022-03-30 10:25:33,92,247,1,"1-1",6043.5946873665,2842.19143456045,2.03934709376805,5885.98124896406,2905.88286556049,-0.0132874290711578,"1","1",124,"ant_30","ant_34","30_34",2022-03-30 10:25:07,2022-03-30 10:25:33,1648635907.51,1648635933.343,92,247,25.9996666113536,225,"ant_34","ant_30",1,"whole_experiment","c14"
65,69,2022-03-30 10:25:40,2022-03-30 10:25:47,288,329,1,"1-1",6467.43048341071,2372.2219373647,2.85167092032782,6379.01376466989,2535.44210419382,-1.56063061060318,"1","1",39,"ant_65","ant_69","65_69",2022-03-30 10:25:40,2022-03-30 10:25:47,1648635940.177,1648635947.011,288,329,7.00066653887431,294,"ant_65","ant_69",1,"whole_experiment","c14"
34,148,2022-03-30 10:25:07,2022-03-30 10:25:49,92,343,1,"1-1",5883.40065280264,2903.77469484797,0.00764609029976363,6000.3102155765,3030.43427488601,-1.81203485873016,"1","1",219,"ant_34","ant_148","34_148",2022-03-30 10:25:07,2022-03-30 10:25:49,1648635907.51,1648635949.344,92,343,42.0006667772929,299,"ant_34","ant_148",1,"whole_experiment","c14"
13,52,2022-03-30 10:26:00,2022-03-30 10:26:40,408,647,1,"1-1",4581.01743456073,3499.86899444295,-1.53910099775305,4581.11496548608,3305.39401563354,1.91098500897529,"1","1",120,"ant_13","ant_52","13_52",2022-03-30 10:26:00,2022-03-30 10:26:40,1648635960.177,1648636000.011,408,647,40.0006665388743,564,"ant_52","ant_13",1,"whole_experiment","c14"
147,163,2022-03-30 10:26:36,2022-03-30 10:26:52,624,719,1,"1-1",6745.68988959914,3685.3631756351,3.0244623990083,6528.44655169128,3702.33138213949,-0.219511948011456,"1","1",58,"ant_147","ant_163","147_163",2022-03-30 10:26:36,2022-03-30 10:26:52,1648635996.177,1648636012.011,624,719,16.0006665388743,623,"ant_147","ant_163",1,"whole_experiment","c14"
6,146,2022-03-30 10:27:05,2022-03-30 10:27:13,799,845,1,"1-1",6389.72566296627,1472.62103808713,2.16230184936017,6234.21128534006,1604.50252600324,-0.281405809740709,"1","1",47,"ant_6","ant_146","6_146",2022-03-30 10:27:05,2022-03-30 10:27:13,1648636025.344,1648636033.011,799,845,7.8336664835612,732,"ant_6","ant_146",1,"whole_experiment","c14"
82,158,2022-03-30 10:27:16,2022-03-30 10:27:25,867,917,1,"1-1",4650.36142753557,1498.13588716092,2.16340433330386,4568.73942070979,1678.76861891826,-1.00983567088805,"1","1",45,"ant_82","ant_158","82_158",2022-03-30 10:27:16,2022-03-30 10:27:25,1648636036.677,1648636045.011,867,917,8.50066653887431,793,"ant_82","ant_158",1,"whole_experiment","c14"
147,163,2022-03-30 10:27:20,2022-03-30 10:27:45,889,1040,1,"1-1",6696.77063826169,3684.06043935054,2.97483470350355,6535.46968268642,3689.65840794078,-0.0838836780740349,"1","1",149,"ant_147","ant_163","147_163",2022-03-30 10:27:20,2022-03-30 10:27:45,1648636040.344,1648636065.511,889,1040,25.3336664835612,887,"ant_163","ant_147",1,"whole_experiment","c14"
39,146,2022-03-30 10:28:14,2022-03-30 10:28:57,1216,1469,1,"1-1",6001.91259066676,1683.01152586604,0.0260445341187447,6139.05548211284,1567.4524446887,1.85805575856581,"1","1",24,"ant_39","ant_146","39_146",2022-03-30 10:28:14,2022-03-30 10:28:57,1648636094.844,1648636137.011,1216,1469,42.3336664835612,1277,"ant_146","ant_39",1,"whole_experiment","c14"
44,59,2022-03-30 10:29:43,2022-03-30 10:29:49,1750,1783,1,"1-1",6080.73923044183,2975.83797743465,0.204600031400667,6244.4559408683,2898.58893634142,1.91257621588883,"1","1",4,"ant_44","ant_59","44_59",2022-03-30 10:29:43,2022-03-30 10:29:49,1648636183.845,1648636189.345,1750,1783,5.66666666666667,1585,"ant_44","ant_59",1,"whole_experiment","c14"
53,99,2022-03-30 10:30:31,2022-03-30 10:30:36,2034,2067,1,"1-1",6457.88720283231,2625.41260287914,-1.1320404158827,6624.26163591927,2554.16248652229,2.92604593012468,"1","1",30,"ant_53","ant_99","53_99",2022-03-30 10:30:31,2022-03-30 10:30:36,1648636231.178,1648636236.678,2034,2067,5.66666666666667,1872,"ant_53","ant_99",1,"whole_experiment","c14"
53,132,2022-03-30 10:28:00,2022-03-30 10:31:10,1128,2271,1,"1-1",6307.21059781819,2563.82309604236,-0.645221850773857,6387.70823208663,2413.22554449313,2.12333594382742,"1","1",490,"ant_53","ant_132","53_132",2022-03-30 10:28:00,2022-03-30 10:31:10,1648636080.178,1648636270.678,1128,2271,190.666666666667,2053,"ant_53","ant_132",1,"whole_experiment","c14"
116,122,2022-03-30 10:31:08,2022-03-30 10:31:20,2258,2328,1,"1-1",6327.68654418594,3177.42692314605,1.43389227395765,6309.85084357975,3370.52317215159,-1.62706388438538,"1","1",58,"ant_116","ant_122","116_122",2022-03-30 10:31:08,2022-03-30 10:31:20,1648636268.512,1648636280.178,2258,2328,11.8326665560404,2104,"ant_122","ant_116",1,"whole_experiment","c14"
13,146,2022-03-30 10:30:38,2022-03-30 10:31:39,2078,2445,1,"1-1",6083.07411090513,1862.72539673936,-0.120757395467824,6234.35610071307,1757.11067094199,2.75159845335373,"1","1",209,"ant_13","ant_146","13_146",2022-03-30 10:30:38,2022-03-30 10:31:39,1648636238.512,1648636299.678,2078,2445,61.3326665560404,2212,"ant_146","ant_13",1,"whole_experiment","c14"
109,132,2022-03-30 10:31:09,2022-03-30 10:31:40,2266,2447,1,"1-1",6579.92455835217,2560.8026114704,-2.70722761022523,6443.5322734821,2425.63209786236,1.47579527262135,"1","1",64,"ant_109","ant_132","109_132",2022-03-30 10:31:09,2022-03-30 10:31:40,1648636269.845,1648636300.012,2266,2447,30.3336667219798,2214,"ant_109","ant_132",1,"whole_experiment","c14"
