"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
33,56,2022-04-12 10:16:00,2022-04-12 10:16:36,384,599,1,"1-1",5747.93665719063,3261.99076875388,-0.723446693201529,5919.33633436894,3181.66386163667,-3.09623830055082,"1","1",89,"ant_33","ant_56","33_56",2022-04-12 10:16:00,2022-04-12 10:16:36,1649758560.663,1649758596.497,384,599,36.0006665388743,88,"ant_56","ant_33",1,"whole_experiment","c21"
43,126,2022-04-12 10:16:03,2022-04-12 10:16:42,401,636,1,"1-1",5410.55479377342,2614.19390957245,-1.0567143748181,5463.39463498331,2424.01135047564,1.75453174724353,"1","1",215,"ant_43","ant_126","43_126",2022-04-12 10:16:03,2022-04-12 10:16:42,1649758563.496,1649758602.664,401,636,39.3346666495005,93,"ant_43","ant_126",1,"whole_experiment","c21"
21,31,2022-04-12 10:16:55,2022-04-12 10:17:24,715,890,1,"1-1",6533.50087547947,4361.21181777724,-1.05911278719833,6455.6989202501,4227.16063477478,0.345225196761897,"1","1",37,"ant_21","ant_31","21_31",2022-04-12 10:16:55,2022-04-12 10:17:24,1649758615.83,1649758644.997,715,890,29.3336667219798,142,"ant_21","ant_31",1,"whole_experiment","c21"
31,54,2022-04-12 10:25:11,2022-04-12 10:25:17,3689,3725,1,"1-1",6790.75286382562,2406.89065629601,-2.00345506031958,6642.99282299676,2319.93858805914,-0.335246509843721,"1","1",29,"ant_31","ant_54","31_54",2022-04-12 10:25:11,2022-04-12 10:25:17,1649759111.499,1649759117.499,3689,3725,6.16666666666667,579,"ant_54","ant_31",1,"whole_experiment","c21"
13,32,2022-04-12 10:25:24,2022-04-12 10:25:39,3767,3856,1,"1-1",6378.50080142957,2166.64981766012,-0.227311956016101,6574.05384788695,2178.62783054605,-2.58558268477338,"1","1",87,"ant_13","ant_32","13_32",2022-04-12 10:25:24,2022-04-12 10:25:39,1649759124.499,1649759139.332,3767,3856,14.9996666113536,607,"ant_32","ant_13",1,"whole_experiment","c21"
1,93,2022-04-12 10:26:34,2022-04-12 10:28:02,4186,4718,1,"1-1",6815.73199834783,3178.59269347462,-2.94755374385317,6424.8937350103,3088.75346641033,-0.242742887371848,"1","1",524,"ant_1","ant_93","1_93",2022-04-12 10:26:34,2022-04-12 10:28:02,1649759194.333,1649759282.999,4186,4718,88.832666794459,751,"ant_1","ant_93",1,"whole_experiment","c21"
4,62,2022-04-12 10:34:43,2022-04-12 10:35:31,7122,7407,1,"1-1",7476.16762467154,3243.24538777248,-1.99746689664222,7307.1113342527,3152.40616552236,-0.0174063936843777,"1","1",83,"ant_4","ant_62","4_62",2022-04-12 10:34:43,2022-04-12 10:35:31,1649759683.668,1649759731.168,7122,7407,47.6666666666667,1050,"ant_4","ant_62",1,"whole_experiment","c21"
47,135,2022-04-12 10:38:56,2022-04-12 10:39:41,8640,8906,1,"1-1",5935.8780402591,2010.68485590603,3.12652325383833,5762.85932158998,2084.58483846749,-0.529195736872322,"1","1",251,"ant_47","ant_135","47_135",2022-04-12 10:38:56,2022-04-12 10:39:41,1649759936.668,1649759981.002,8640,8906,44.5006667772929,1214,"ant_47","ant_135",1,"whole_experiment","c21"
88,139,2022-04-12 10:39:52,2022-04-12 10:39:58,8975,9013,1,"1-1",5386.66702728264,3797.24299717491,1.27106414995852,5365.47953472276,3999.23451149152,-1.4782489841493,"1","1",17,"ant_88","ant_139","88_139",2022-04-12 10:39:52,2022-04-12 10:39:58,1649759992.502,1649759998.835,8975,9013,6.49966661135356,1221,"ant_139","ant_88",1,"whole_experiment","c21"
34,139,2022-04-12 10:42:28,2022-04-12 10:42:41,9910,9988,1,"1-1",5371.44582098163,3802.64484421829,1.34851694110566,5370.54179577492,3991.48438779513,-1.41779358575161,"1","1",79,"ant_34","ant_139","34_139",2022-04-12 10:42:28,2022-04-12 10:42:41,1649760148.336,1649760161.336,9910,9988,13.1666666666667,1320,"ant_139","ant_34",1,"whole_experiment","c21"
